fact,explanation,action,gen_time
"[-0.24598837, 0.3962313, 0.060923643, -0.07133873, 0.011326363, -0.00089905935, 0.0, 0.0]","[0.019501304, 1.4665577, 0.3228003, 0.34604794, -0.019369977, -0.042178478, 0.0, 0.0]",2,10.79870891571045
"[-0.16156825, 0.99863833, 0.056022186, -0.028539695, 0.003537489, -0.0063447356, 0.0, 0.0]","[0.045189478, 1.3998613, 0.73159945, -0.14103259, -0.0349529, -0.016207043, 0.0, 0.0]",0,12.016677141189575
"[-0.16156825, 0.99863833, 0.056022186, -0.028539695, 0.003537489, -0.0063447356, 0.0, 0.0]","[0.041077327, 1.4430621, 0.671044, 0.17174312, -0.020873168, -0.00045098603, 0.0, 0.0]",0,12.016677141189575
"[0.03373413, 0.13686627, -0.03314495, 0.016122164, -0.038044553, -0.030962277, 0.0, 0.0]","[0.028092766, 1.3735133, 0.4594168, -0.28941476, -0.027508127, -0.050658207, 0.0, 0.0]",0,10.460023880004883
"[0.03373413, 0.13686627, -0.03314495, 0.016122164, -0.038044553, -0.030962277, 0.0, 0.0]","[0.046170138, 1.3734782, 0.75085783, -0.34344336, -0.03199336, -0.009496061, 0.0, 0.0]",0,10.460023880004883
"[-0.18622771, 0.9851735, 0.036362726, -0.0013589062, 0.01063904, -0.0043872097, 0.0, 0.0]","[0.03550129, 1.3950183, 0.5825505, -0.15227208, -0.033683598, -0.05971051, 0.0, 0.0]",0,11.0437490940094
"[-0.18622771, 0.9851735, 0.036362726, -0.0013589062, 0.01063904, -0.0043872097, 0.0, 0.0]","[0.01774187, 1.3406458, 0.29552034, -0.48778036, -0.024357539, -0.08734215, 0.0, 0.0]",0,11.0437490940094
"[-0.18622771, 0.9851735, 0.036362726, -0.0013589062, 0.01063904, -0.0043872097, 0.0, 0.0]","[0.038469125, 1.3424643, 0.6343678, -0.47283298, -0.030972097, -0.08624856, 0.0, 0.0]",0,11.0437490940094
"[-0.0010281563, 0.13194616, 0.014911279, -0.0311666, 0.011367064, -0.05179163, 0.0, 0.0]","[-0.044904232, 1.4092253, -0.72621703, -0.06842275, 0.033574242, 0.00765968, 0.0, 0.0]",2,10.213249921798706
"[-0.0010281563, 0.13194616, 0.014911279, -0.0311666, 0.011367064, -0.05179163, 0.0, 0.0]","[-0.037015438, 1.4532236, -0.60684127, 0.25131324, 0.030105006, 0.042730335, 0.0, 0.0]",2,10.213249921798706
"[-0.0010281563, 0.13194616, 0.014911279, -0.0311666, 0.011367064, -0.05179163, 0.0, 0.0]","[-0.04478092, 1.4010373, -0.7315746, -0.13996269, 0.041037004, 0.04906901, 0.0, 0.0]",2,10.213249921798706
"[-0.0010281563, 0.13194616, 0.014911279, -0.0311666, 0.011367064, -0.05179163, 0.0, 0.0]","[0.014618206, 1.4223739, 0.24993947, 0.032978423, -0.019577648, -0.046359092, 0.0, 0.0]",2,10.213249921798706
"[-0.0010281563, 0.13194616, 0.014911279, -0.0311666, 0.011367064, -0.05179163, 0.0, 0.0]","[-0.03332739, 1.4147568, -0.55498517, -0.028809067, 0.023998884, 0.05148534, 0.0, 0.0]",2,10.213249921798706
"[-0.3151576, 0.66251224, -0.04771901, -0.01561444, -0.03598184, 0.03667664, 0.0, 0.0]","[0.044985104, 1.3534503, 0.74701464, -0.44855052, -0.03709936, -0.040968403, 0.0, 0.0]",0,9.232215404510498
"[-0.3151576, 0.66251224, -0.04771901, -0.01561444, -0.03598184, 0.03667664, 0.0, 0.0]","[0.016850282, 1.3400602, 0.2876291, -0.4759173, -0.030858262, -0.11143007, 0.0, 0.0]",0,9.232215404510498
"[-0.3151576, 0.66251224, -0.04771901, -0.01561444, -0.03598184, 0.03667664, 0.0, 0.0]","[0.02769575, 1.3638415, 0.48112565, -0.3311147, -0.01566545, -0.027648235, 0.0, 0.0]",0,9.232215404510498
"[-0.3151576, 0.66251224, -0.04771901, -0.01561444, -0.03598184, 0.03667664, 0.0, 0.0]","[-0.0037688254, 1.3389742, -0.08117846, -0.48802206, 0.0022006044, -0.010413338, 0.0, 0.0]",0,9.232215404510498
"[-0.3151576, 0.66251224, -0.04771901, -0.01561444, -0.03598184, 0.03667664, 0.0, 0.0]","[0.020639801, 1.4566969, 0.33787367, 0.2852985, -0.011273219, -0.024607807, 0.0, 0.0]",0,9.232215404510498
"[-0.04813986, 0.18935767, 0.0043962756, -0.05454157, -0.038900312, 0.08509525, 0.0, 0.0]","[-0.044131376, 1.443958, -0.7184388, 0.17795034, 0.03234554, 0.016774457, 0.0, 0.0]",2,10.66184115409851
"[-0.04813986, 0.18935767, 0.0043962756, -0.05454157, -0.038900312, 0.08509525, 0.0, 0.0]","[0.046348285, 1.3694359, 0.7534405, -0.3731531, -0.032451406, -0.009102679, 0.0, 0.0]",2,10.66184115409851
"[-0.04813986, 0.18935767, 0.0043962756, -0.05454157, -0.038900312, 0.08509525, 0.0, 0.0]","[-0.025779247, 1.4467056, -0.42044392, 0.19931479, 0.01731939, 0.00856429, 0.0, 0.0]",2,10.66184115409851
"[0.077738285, 0.97450405, 0.0530248, -0.03125544, 0.046686817, -0.02208009, 0.0, 0.0]","[0.005179596, 1.4679368, 0.07977375, 0.36351123, 0.007057297, 0.043043908, 0.0, 0.0]",2,10.529369831085205
"[0.077738285, 0.97450405, 0.0530248, -0.03125544, 0.046686817, -0.02208009, 0.0, 0.0]","[0.044774342, 1.4068795, 0.7335401, -0.08860024, -0.027635535, -0.0071852035, 0.0, 0.0]",2,10.529369831085205
"[0.077738285, 0.97450405, 0.0530248, -0.03125544, 0.046686817, -0.02208009, 0.0, 0.0]","[0.03613939, 1.4152908, 0.582548, -0.03448171, -0.01675797, 0.035184328, 0.0, 0.0]",2,10.529369831085205
"[0.077738285, 0.97450405, 0.0530248, -0.03125544, 0.046686817, -0.02208009, 0.0, 0.0]","[-0.03895531, 1.407642, -0.6305994, -0.07914078, 0.026053905, -0.005800541, 0.0, 0.0]",2,10.529369831085205
"[0.077738285, 0.97450405, 0.0530248, -0.03125544, 0.046686817, -0.02208009, 0.0, 0.0]","[-0.047442816, 1.4102856, -0.77859694, -0.07104307, 0.04475269, 0.06946777, 0.0, 0.0]",2,10.529369831085205
"[0.26819038, 1.4780716, 0.3719384, 0.38904408, 0.4024115, 0.28218594, 0.0, 0.0]","[0.012301254, 1.4687153, 0.21547613, 0.37084132, -0.0030600713, -0.037345037, 0.0, 0.0]",2,8.957437753677368
"[0.26819038, 1.4780716, 0.3719384, 0.38904408, 0.4024115, 0.28218594, 0.0, 0.0]","[0.0368371, 1.4572704, 0.61241204, 0.28849056, -0.04053826, -0.10193193, 0.0, 0.0]",2,8.957437753677368
"[0.26819038, 1.4780716, 0.3719384, 0.38904408, 0.4024115, 0.28218594, 0.0, 0.0]","[-0.037484266, 1.4030225, -0.60978377, -0.11326119, 0.0283685, 0.01909753, 0.0, 0.0]",2,8.957437753677368
"[0.26819038, 1.4780716, 0.3719384, 0.38904408, 0.4024115, 0.28218594, 0.0, 0.0]","[-0.040603448, 1.4792893, -0.68105567, 0.5037309, 0.031189471, 0.06880866, 0.0, 0.0]",2,8.957437753677368
"[0.26819038, 1.4780716, 0.3719384, 0.38904408, 0.4024115, 0.28218594, 0.0, 0.0]","[-0.025371457, 1.3816271, -0.41414943, -0.2840168, 0.020971732, 0.02042513, 0.0, 0.0]",2,8.957437753677368
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[-0.020587062, 1.4364703, -0.32857555, 0.122728296, 0.0029122173, -0.050861984, 0.0, 0.0]",2,10.396190643310547
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[-0.040830802, 1.4039714, -0.66733176, -0.11813994, 0.038067147, 0.047642343, 0.0, 0.0]",2,10.396190643310547
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[0.029628277, 1.3968922, 0.51068366, -0.11346193, -0.033017736, -0.15784267, 0.0, 0.0]",2,10.396190643310547
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[-0.034328748, 1.3843708, -0.555059, -0.26219708, 0.021525998, -0.011997568, 0.0, 0.0]",2,10.396190643310547
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[-0.03683138, 1.407381, -0.6011892, -0.09184248, 0.029002013, 0.025474712, 0.0, 0.0]",2,10.396190643310547
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[-0.020102214, 1.3794624, -0.33775538, -0.29902205, 0.022645516, 0.070645794, 0.0, 0.0]",2,10.396190643310547
"[-0.0046569826, 1.327758, -0.013103195, -0.024692653, -0.011998422, 0.035330873, 0.0, 0.0]","[-0.042099, 1.3375537, -0.6863874, -0.58741885, 0.031958733, 0.059916794, 0.0, 0.0]",2,10.396190643310547
"[0.53993905, 0.9941693, -0.026107918, -0.04629401, 0.0045501376, -0.016125822, 0.0, 0.0]","[-0.0386466, 1.4198093, -0.62406933, 0.006370659, 0.027425746, -0.0022647781, 0.0, 0.0]",2,11.052854776382446
"[0.53993905, 0.9941693, -0.026107918, -0.04629401, 0.0045501376, -0.016125822, 0.0, 0.0]","[0.04531107, 1.3793266, 0.7369718, -0.2999444, -0.032439854, -0.012367969, 0.0, 0.0]",2,11.052854776382446
"[0.53993905, 0.9941693, -0.026107918, -0.04629401, 0.0045501376, -0.016125822, 0.0, 0.0]","[-0.0040754317, 1.4524654, -0.056801736, 0.2410062, 0.00060749386, -0.04308609, 0.0, 0.0]",2,11.052854776382446
"[0.029363727, 0.060958896, 0.038775608, 0.0058875917, -0.010983357, -0.040131714, 0.0, 0.0]","[0.011572933, 1.3614044, 0.19243792, -0.32221746, -0.015153419, -0.01732286, 0.0, 0.0]",0,12.16861367225647
"[0.029363727, 0.060958896, 0.038775608, 0.0058875917, -0.010983357, -0.040131714, 0.0, 0.0]","[-0.0032950402, 1.3826423, -0.07191179, -0.14872965, 0.003779254, -0.0032778536, 0.0, 0.0]",0,12.16861367225647
"[0.029363727, 0.060958896, 0.038775608, 0.0058875917, -0.010983357, -0.040131714, 0.0, 0.0]","[0.009994316, 1.3719018, 0.15817362, -0.26273438, -0.00918894, -0.015683316, 0.0, 0.0]",0,12.16861367225647
"[0.029363727, 0.060958896, 0.038775608, 0.0058875917, -0.010983357, -0.040131714, 0.0, 0.0]","[-0.04407406, 1.4518346, -0.7204241, 0.2365594, 0.032705553, 0.029494073, 0.0, 0.0]",0,12.16861367225647
"[0.029363727, 0.060958896, 0.038775608, 0.0058875917, -0.010983357, -0.040131714, 0.0, 0.0]","[0.011897469, 1.4362923, 0.19108924, 0.1216514, 0.00043833887, 0.030141432, 0.0, 0.0]",0,12.16861367225647
"[0.21480647, 0.5986782, 0.017575886, -0.0005539362, -0.00025985696, 0.009796912, 0.0, 0.0]","[-0.006955528, 1.354477, -0.1183784, -0.4071318, 0.004503786, 0.049500737, 0.0, 0.0]",0,11.383577108383179
"[0.21480647, 0.5986782, 0.017575886, -0.0005539362, -0.00025985696, 0.009796912, 0.0, 0.0]","[0.044354726, 1.3722898, 0.72152424, -0.35212883, -0.032399967, -0.014246633, 0.0, 0.0]",0,11.383577108383179
"[0.21480647, 0.5986782, 0.017575886, -0.0005539362, -0.00025985696, 0.009796912, 0.0, 0.0]","[0.00051498413, 1.3972967, -0.0067436905, -0.05992364, 0.006688298, 0.031268355, 0.0, 0.0]",0,11.383577108383179
"[0.040008735, 0.079246126, 0.030605962, 0.008333608, -0.02343434, -0.019112576, 0.0, 0.0]","[0.04399834, 1.3806655, 0.7150341, -0.2805732, -0.031325243, -0.010362663, 0.0, 0.0]",2,11.13025450706482
"[0.040008735, 0.079246126, 0.030605962, 0.008333608, -0.02343434, -0.019112576, 0.0, 0.0]","[-0.01795559, 1.4649761, -0.29526812, 0.34390104, 0.01063807, 0.022641372, 0.0, 0.0]",2,11.13025450706482
"[0.040008735, 0.079246126, 0.030605962, 0.008333608, -0.02343434, -0.019112576, 0.0, 0.0]","[-0.041920472, 1.3502536, -0.6839288, -0.51539093, 0.031175347, 0.02292895, 0.0, 0.0]",2,11.13025450706482
"[0.040008735, 0.079246126, 0.030605962, 0.008333608, -0.02343434, -0.019112576, 0.0, 0.0]","[-0.043235112, 1.3903961, -0.70622957, -0.17661823, 0.036605563, 0.069764845, 0.0, 0.0]",2,11.13025450706482
"[0.17846327, 0.77658594, -0.04735639, -0.017969651, -0.002664102, -0.0007776889, 0.0, 0.0]","[0.009079361, 1.4453619, 0.12819386, 0.18780166, 0.000703873, 0.094664454, 0.0, 0.0]",2,12.797890186309814
"[0.17846327, 0.77658594, -0.04735639, -0.017969651, -0.002664102, -0.0007776889, 0.0, 0.0]","[-0.041953277, 1.407913, -0.6841907, -0.088758126, 0.039499715, 0.043912217, 0.0, 0.0]",2,12.797890186309814
"[0.17846327, 0.77658594, -0.04735639, -0.017969651, -0.002664102, -0.0007776889, 0.0, 0.0]","[-0.007037163, 1.4264374, -0.123315215, 0.04774842, 0.0056581465, 0.039110593, 0.0, 0.0]",2,12.797890186309814
"[0.008642292, 0.21197385, 0.024614848, -0.028018806, 0.022031693, 0.015270618, 0.0, 0.0]","[0.041437723, 1.3905151, 0.67240584, -0.20581757, -0.029270763, -0.0059454604, 0.0, 0.0]",2,11.15420937538147
"[0.008642292, 0.21197385, 0.024614848, -0.028018806, 0.022031693, 0.015270618, 0.0, 0.0]","[-0.029071426, 1.37407, -0.475038, -0.33957592, 0.01901697, 0.012037251, 0.0, 0.0]",2,11.15420937538147
"[0.008642292, 0.21197385, 0.024614848, -0.028018806, 0.022031693, 0.015270618, 0.0, 0.0]","[-0.03524971, 1.4385024, -0.57123256, 0.13803633, 0.03100911, 0.016530422, 0.0, 0.0]",2,11.15420937538147
"[0.008642292, 0.21197385, 0.024614848, -0.028018806, 0.022031693, 0.015270618, 0.0, 0.0]","[-0.028005028, 1.3616722, -0.4523303, -0.40341002, 0.015051267, -0.005872504, 0.0, 0.0]",2,11.15420937538147
"[0.029444695, 0.17026077, -0.0002911442, -0.041025274, -0.019217052, 0.0276474, 0.0, 0.0]","[0.039898872, 1.3819126, 0.6473527, -0.27651167, -0.032860402, -0.029476643, 0.0, 0.0]",2,11.050271272659302
"[0.029444695, 0.17026077, -0.0002911442, -0.041025274, -0.019217052, 0.0276474, 0.0, 0.0]","[-0.016479587, 1.418673, -0.2717766, -0.009022943, 0.013593825, 0.024258312, 0.0, 0.0]",2,11.050271272659302
"[0.029444695, 0.17026077, -0.0002911442, -0.041025274, -0.019217052, 0.0276474, 0.0, 0.0]","[-0.041819192, 1.4237103, -0.68632597, 0.028203417, 0.028793683, 0.033121802, 0.0, 0.0]",2,11.050271272659302
"[0.029444695, 0.17026077, -0.0002911442, -0.041025274, -0.019217052, 0.0276474, 0.0, 0.0]","[0.043577097, 1.4668363, 0.72894824, 0.36174592, -0.046592705, -0.11335932, 0.0, 0.0]",2,11.050271272659302
"[-0.4999928, 0.44337174, -0.18901433, -0.0013772525, -0.0953159, -0.04789517, 0.0, 0.0]","[0.032767676, 1.4206151, 0.56165814, 0.04762727, -0.0331026, -0.07101317, 0.0, 0.0]",2,11.783812999725342
"[-0.4999928, 0.44337174, -0.18901433, -0.0013772525, -0.0953159, -0.04789517, 0.0, 0.0]","[-0.03669386, 1.4419048, -0.59182453, 0.1708093, 0.029705472, 0.009956013, 0.0, 0.0]",2,11.783812999725342
"[-0.4999928, 0.44337174, -0.18901433, -0.0013772525, -0.0953159, -0.04789517, 0.0, 0.0]","[-0.020897293, 1.4139526, -0.34390622, -0.034355424, 0.015141357, 0.025834253, 0.0, 0.0]",2,11.783812999725342
"[-0.08830051, 0.7341531, 0.05933115, -0.0508821, 0.010289931, 0.03566139, 0.0, 0.0]","[0.010526848, 1.4605746, 0.1837376, 0.3008454, -0.005120816, -0.046750996, 0.0, 0.0]",2,12.615825653076172
"[-0.08830051, 0.7341531, 0.05933115, -0.0508821, 0.010289931, 0.03566139, 0.0, 0.0]","[0.046889685, 1.361985, 0.7653369, -0.42889103, -0.036636513, -0.031811513, 0.0, 0.0]",2,12.615825653076172
"[-0.08830051, 0.7341531, 0.05933115, -0.0508821, 0.010289931, 0.03566139, 0.0, 0.0]","[-0.03882723, 1.4115522, -0.63211524, -0.061230402, 0.032200284, 0.02464155, 0.0, 0.0]",2,12.615825653076172
"[-0.08830051, 0.7341531, 0.05933115, -0.0508821, 0.010289931, 0.03566139, 0.0, 0.0]","[0.009400845, 1.4225678, 0.15199365, 0.01952662, -0.006607828, 0.0013699937, 0.0, 0.0]",2,12.615825653076172
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[0.03892126, 1.3875397, 0.6321782, -0.23947431, -0.026860753, -0.0045725675, 0.0, 0.0]",2,11.539867162704468
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[0.004615593, 1.4368485, 0.07405001, 0.12505656, -0.012851767, -0.022541676, 0.0, 0.0]",2,11.539867162704468
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[0.013311291, 1.465873, 0.21206836, 0.33987376, -0.008360306, 0.017180324, 0.0, 0.0]",2,11.539867162704468
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[-0.031848334, 1.3473606, -0.5091805, -0.51153076, 0.027385784, 0.022862893, 0.0, 0.0]",2,11.539867162704468
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[-0.044629574, 1.4012642, -0.7264887, -0.1371743, 0.03410343, 0.020172019, 0.0, 0.0]",2,11.539867162704468
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[-0.027487183, 1.4371153, -0.44175023, 0.13844892, 0.019712301, -0.0070509515, 0.0, 0.0]",2,11.539867162704468
"[-0.0022343635, 0.24721828, 0.00786929, -0.01333956, 0.010925011, -0.0030363142, 0.0, 0.0]","[-0.032102585, 1.35222, -0.5193941, -0.5015582, 0.025151959, 0.0035717725, 0.0, 0.0]",2,11.539867162704468
"[-0.17346525, 0.16695064, 0.074323446, -0.0025484369, 0.005635164, 0.011212869, 0.0, 0.0]","[0.025723457, 1.3817189, 0.42691717, -0.22012082, -0.02813194, -0.07209846, 0.0, 0.0]",0,9.942264318466187
"[-0.17346525, 0.16695064, 0.074323446, -0.0025484369, 0.005635164, 0.011212869, 0.0, 0.0]","[0.000107860564, 1.3733668, -0.0081189405, -0.27047622, -0.0034531844, 0.009253115, 0.0, 0.0]",0,9.942264318466187
"[-0.17346525, 0.16695064, 0.074323446, -0.0025484369, 0.005635164, 0.011212869, 0.0, 0.0]","[0.007890987, 1.3479652, 0.11367091, -0.40104547, -0.015544476, -0.07392092, 0.0, 0.0]",0,9.942264318466187
"[0.030888844, 0.08794807, 0.050058804, -0.010933149, -0.01836071, 0.026338097, 0.0, 0.0]","[-0.046448134, 1.4570622, -0.75824964, 0.2759717, 0.042821296, 0.04915846, 0.0, 0.0]",2,10.67098879814148
"[0.030888844, 0.08794807, 0.050058804, -0.010933149, -0.01836071, 0.026338097, 0.0, 0.0]","[-0.04566469, 1.4413304, -0.7437162, 0.15893064, 0.033309557, 0.018147744, 0.0, 0.0]",2,10.67098879814148
"[0.030888844, 0.08794807, 0.050058804, -0.010933149, -0.01836071, 0.026338097, 0.0, 0.0]","[-0.036935233, 1.4194736, -0.59408504, 0.00532038, 0.026016263, -0.0072368877, 0.0, 0.0]",2,10.67098879814148
"[0.030888844, 0.08794807, 0.050058804, -0.010933149, -0.01836071, 0.026338097, 0.0, 0.0]","[-0.030560303, 1.4590582, -0.5078529, 0.29388407, 0.033520676, 0.07876972, 0.0, 0.0]",2,10.67098879814148
"[-0.02409544, 0.18667546, 0.0023808847, -0.0050734775, -0.02151011, 0.06756497, 0.0, 0.0]","[0.020449257, 1.3477451, 0.35640353, -0.419394, -0.016502798, -0.04360851, 0.0, 0.0]",0,11.006442546844482
"[-0.02409544, 0.18667546, 0.0023808847, -0.0050734775, -0.02151011, 0.06756497, 0.0, 0.0]","[0.014932823, 1.4230726, 0.23503275, 0.030664673, -0.010266366, 0.022835797, 0.0, 0.0]",0,11.006442546844482
"[0.18678255, 1.3682625, 0.3743834, -0.22624037, 0.101778515, -0.022174977, 0.0, 0.0]","[-0.046685316, 1.4510882, -0.76608074, 0.23117228, 0.044293858, 0.06871822, 0.0, 0.0]",2,10.685556650161743
"[0.18678255, 1.3682625, 0.3743834, -0.22624037, 0.101778515, -0.022174977, 0.0, 0.0]","[-0.025559902, 1.3971618, -0.42050034, -0.16412811, 0.014145339, 0.021655262, 0.0, 0.0]",2,10.685556650161743
"[0.18678255, 1.3682625, 0.3743834, -0.22624037, 0.101778515, -0.022174977, 0.0, 0.0]","[-0.025659084, 1.4061644, -0.42918554, -0.101722784, 0.025799748, 0.07425033, 0.0, 0.0]",2,10.685556650161743
"[0.18678255, 1.3682625, 0.3743834, -0.22624037, 0.101778515, -0.022174977, 0.0, 0.0]","[-0.044468593, 1.4628022, -0.7313231, 0.32337916, 0.039234217, 0.07835529, 0.0, 0.0]",2,10.685556650161743
"[0.18678255, 1.3682625, 0.3743834, -0.22624037, 0.101778515, -0.022174977, 0.0, 0.0]","[0.044128895, 1.4009751, 0.7218326, -0.14020205, -0.043562215, -0.060334794, 0.0, 0.0]",2,10.685556650161743
"[0.042901706, 0.67244685, 0.07793455, -0.07884281, 0.005342523, -0.022255361, 0.0, 0.0]","[-0.04163723, 1.392733, -0.68074477, -0.20054196, 0.038291134, 0.04789304, 0.0, 0.0]",2,10.65182900428772
"[0.042901706, 0.67244685, 0.07793455, -0.07884281, 0.005342523, -0.022255361, 0.0, 0.0]","[-0.04682312, 1.4183177, -0.76407975, -0.011883925, 0.035504896, 0.028270802, 0.0, 0.0]",2,10.65182900428772
"[0.17679071, 0.8994912, -0.08168129, -0.017216654, -0.19479172, -0.24496868, 0.0, 0.0]","[0.021878147, 1.4047635, 0.36378494, -0.078363776, -0.010064834, 0.030003633, 0.0, 0.0]",3,9.877107381820679
"[0.17679071, 0.8994912, -0.08168129, -0.017216654, -0.19479172, -0.24496868, 0.0, 0.0]","[0.021038627, 1.3735368, 0.35504887, -0.23960367, -0.018687278, -0.062341064, 0.0, 0.0]",3,9.877107381820679
"[0.17679071, 0.8994912, -0.08168129, -0.017216654, -0.19479172, -0.24496868, 0.0, 0.0]","[0.0056793215, 1.3370795, 0.093971826, -0.5100993, -0.014804998, -0.06213919, 0.0, 0.0]",3,9.877107381820679
"[0.17679071, 0.8994912, -0.08168129, -0.017216654, -0.19479172, -0.24496868, 0.0, 0.0]","[0.021730041, 1.3401325, 0.37504265, -0.46096322, -0.02753248, -0.08670534, 0.0, 0.0]",3,9.877107381820679
"[0.17679071, 0.8994912, -0.08168129, -0.017216654, -0.19479172, -0.24496868, 0.0, 0.0]","[0.02191248, 1.3800256, 0.35328785, -0.17856221, -0.020844553, -0.08092771, 0.0, 0.0]",3,9.877107381820679
